#['A']
9.747993188856342028e-01 2.073914244471425139e+00
7.944352845257789397e-01 2.265410037688080802e+00
3.284762575520570604e-01 1.126259425331726849e+00
8.697072100514583459e-01 2.172367568864655318e+00
7.236691366614135257e-01 2.372796810929118205e+00
3.891820678699458580e-01 1.237186332390707744e+00
1.258645962229003878e-01 1.021244837978004583e+00
1.154270404945691303e-01 1.021244789236859241e+00
7.270702506951699506e-01 2.368566717284418033e+00
4.049246611021335429e-01 1.252733168398530550e+00
7.685621538695944777e-01 2.298526411246813783e+00
6.497152910784176338e-01 2.465523893291350355e+00
2.434880316909114051e-01 1.079833839562409636e+00
8.767666396527505623e-03 1.013748292032923048e+00
6.187936773726111506e-01 2.509290338022711619e+00
6.633569608397967832e-01 2.456637278824878479e+00
9.750145198950636027e-01 2.073460194839573667e+00
3.273338646836540522e-02 1.013748340773838574e+00
3.379878392238842844e-02 1.013748365144296448e+00
2.539685762691213933e-01 1.090198299420122474e+00
4.661359135772584761e-01 1.675174582723592431e+00
4.587207927496092519e-01 1.630333816191967600e+00
4.273536762750884677e-01 1.355179742579891933e+00
2.615691218332485968e-01 1.095380529349208931e+00
3.097386683979420630e-01 1.109128592181555906e+00
3.195091827869110390e-01 1.117694047343065655e+00
5.764845243603275993e-01 2.432655830329352398e+00
4.488093228199698803e-01 1.539724530108061540e+00
4.339831251750460583e-01 1.401819452883092509e+00
8.262950885679848367e-01 2.218984762925070520e+00
2.811727603152979760e-01 1.109128218501279406e+00
5.898043098993422939e-01 2.469845190451535721e+00
4.515635628507068677e-01 1.563836386672658119e+00
7.213651741600560774e-01 2.375292230996194576e+00
8.548418852474161111e-01 2.187755767735585888e+00
1.355313083571305366e-01 1.021244854224957255e+00
6.758264188676521567e-01 2.454930478106983838e+00
1.303081265264703914e-01 1.021244854224957255e+00
4.165588468502339214e-01 1.279460985834614206e+00
1.002309418752026643e-02 1.013748292032923048e+00
4.569143632668448696e-01 1.614787272627456138e+00
5.033606795257694611e-01 1.978712459531838830e+00
1.863095474363381798e-01 1.041973993275307819e+00
8.442531962939359147e-01 2.201131957725040778e+00
4.891670770416796099e-01 1.843064425365463554e+00
5.507395338714953237e-01 2.281960128644651142e+00
7.487189536410603086e-02 1.013748472373897203e+00
8.525001692936354791e-01 2.190509714136724462e+00
2.867421417517783122e-01 1.109128372847206112e+00
2.227788778136838010e-01 1.074651390299203202e+00
5.104691521701598678e-01 2.022353239128118485e+00
7.712704085179811209e-01 2.293276878616655523e+00
5.045903898173629276e-01 1.992244661842813791e+00
7.065840130116416429e-01 2.397461140236321064e+00
7.352282725573537625e-02 1.013748472373897203e+00
3.023465755464042615e-01 1.109128494699724854e+00
7.534163889576763751e-01 2.320114888276053833e+00
5.482894633616327423e-02 1.013748413884982380e+00
1.378613294326564431e-01 1.021244878595415129e+00
2.954988952739925900e-02 1.013748340773838574e+00
1.006087341497955978e-01 1.013748537361861102e+00
3.602058404594761232e-01 1.190030835552335686e+00
1.733060377556590870e-01 1.031609484676449418e+00
3.436715288894738318e-01 1.160736294147288961e+00
4.179707185736424302e-01 1.288026256592939456e+00
9.752393617028245476e-01 2.073460194839573667e+00
3.619780535028858659e-01 1.197527087426242254e+00
7.215370338349189616e-01 2.375292230996194576e+00
5.578677105099494327e-01 2.341877651264145044e+00
8.749718799746379894e-01 2.166435819791162398e+00
9.632485185389109139e-01 2.080815689925449075e+00
6.872597256350211348e-01 2.431950988240088485e+00
3.588821235165949308e-01 1.190030786811879571e+00
1.462000992203206784e-01 1.021244878595491734e+00
9.227480562005725417e-01 2.104954026035215975e+00
8.728812151649552042e-01 2.169734516800402080e+00
4.064814927303523340e-01 1.258731968638482579e+00
3.045942468954649929e-01 1.109128494700184264e+00
9.474475299618626556e-01 2.091968533414623632e+00
1.845268368344529508e-01 1.041973993275307819e+00
8.486870748495479733e-01 2.194897912362164583e+00
5.173033230107239311e-02 1.013748413884982380e+00
8.142516922729982065e-01 2.243885895977429268e+00
9.708669263875673305e-01 2.076275193606932135e+00
6.977634434595044732e-01 2.414754113994853402e+00
8.708364807052594303e-01 2.170824018016602963e+00
2.023849399842377328e-01 1.055721503711454012e+00
5.152125496609178956e-01 2.057643981354851270e+00
1.609696725824118768e-01 1.026427149142007611e+00
9.449929562005068284e-01 2.092876632678326576e+00
8.281490037906764634e-01 2.215611270792985366e+00
7.160822944142642976e-01 2.382325273372460472e+00
7.881674430164045120e-01 2.277074231094329715e+00
9.606621297512263347e-01 2.083176639060955626e+00
6.868131183621964952e-01 2.432782794929114090e+00
1.275530735803877824e-01 1.021244837978061870e+00
6.515063849438559318e-01 2.463385836026077857e+00
8.354385022627619506e-01 2.208909553935968439e+00
9.801526761040769697e-01 2.069101645224162844e+00
5.057683389211796721e-01 1.995627712420557476e+00
5.068629235558937962e-01 1.995627712420557476e+00
1.760544860730452188e-01 1.036791763346451178e+00
8.828175598126326573e-01 2.152203028289092934e+00
7.845718398894727663e-01 2.280281561482375263e+00
9.546159229788461209e-01 2.084992837588362402e+00
3.045647264728219006e-01 1.109128494700184264e+00
4.428563503576601335e-01 1.486318696716077081e+00
1.010056897715388702e-01 1.013748537361861102e+00
1.288586016170570336e-02 1.013748292032923048e+00
2.501847927377093272e-01 1.085016069491266055e+00
7.682541094656939462e-01 2.298526411246813783e+00
8.318591561334304219e-01 2.210785594434041990e+00
3.868985918886994058e-01 1.228621003143766321e+00
3.200896286954275083e-01 1.117694047343065655e+00
1.604780891793002595e-01 1.026427149142007611e+00
1.068938533965933385e-01 1.013748537362435531e+00
4.727503113673486163e-02 1.013748365144296448e+00
3.980473433774102676e-01 1.242368708541047306e+00
5.720402813489067206e-01 2.413941398089634927e+00
1.247899079616346038e-02 1.013748292032923048e+00
6.014738209795502666e-01 2.505473465491279583e+00
8.251667339301513304e-02 1.013748472374050413e+00
1.958216608654755192e-02 1.013748340773608980e+00
1.584296377550528379e-01 1.026427149142007611e+00
6.452885225397197999e-01 2.470708308152627986e+00
6.455884129444579012e-01 2.473022330097735200e+00
2.485634511870674912e-01 1.085016069491266055e+00
2.839506297852519012e-02 1.013748340773838574e+00
6.332642245476112208e-01 2.486215679236073672e+00
9.786769092395735115e-01 2.071008544727817924e+00
8.049608651617052857e-01 2.253383161271174107e+00
1.561138128877038178e-01 1.026427149142007611e+00
6.504232248636150349e-01 2.463385836026077857e+00
7.714302576272082934e-01 2.293276878616655523e+00
8.446176221122628780e-01 2.200587207116940114e+00
3.360787980448454171e-02 1.013748365144296448e+00
4.245503902113336170e-01 1.331067833212943086e+00
5.391645428909370708e-01 2.204612543035698646e+00
2.523743025547952046e-01 1.085016069491266055e+00
5.755831596188120125e-01 2.429272779751607825e+00
8.464557202716219697e-01 2.195987413578365466e+00
7.812750832276218471e-01 2.284486860303485578e+00
7.634007086401864983e-01 2.305349022440715601e+00
7.949848146528787352e-01 2.264744392743094359e+00
4.793403936875871574e-02 1.013748365144296448e+00
4.253718706793997439e-01 1.331067833212943086e+00
4.879304141790272165e-01 1.837882244177292623e+00
6.455195574549377202e-01 2.473022330097735200e+00
6.217586259590092146e-01 2.504595603426586159e+00
2.150697308091021887e-01 1.074651317187140354e+00
2.242890830523369960e-01 1.074651439040118728e+00
6.459522797709307262e-01 2.473022330097735200e+00
2.186578362192854730e-01 1.074651390299203202e+00
6.978465393143825635e-01 2.414754113994853402e+00
5.666365538063152796e-01 2.395543929944834449e+00
2.117726277497629650e-01 1.074651317187140354e+00
1.126010782662335286e-01 1.021244789236859241e+00
7.635511307369170497e-01 2.305349022440715601e+00
3.739164565790915606e-01 1.213074020914747475e+00
5.948624700710175572e-01 2.480657753456646741e+00
7.617428955065975726e-01 2.308056869627814311e+00
3.958792102985656675e-02 1.013748365144296448e+00
2.504310755372074482e-01 1.085016069491266055e+00
8.096668168540883670e-01 2.253154093101094713e+00
5.654858206591847347e-01 2.384664637241310281e+00
4.175681790176323793e-01 1.279460985834614206e+00
2.078019236347792009e-01 1.060903782381225957e+00
1.000809683829624319e-01 1.013748537361861102e+00
4.000579676056223999e-01 1.247550938469674131e+00
1.571845880475228052e-01 1.026427149142007611e+00
7.994909567741784739e-01 2.260750523073177032e+00
3.685349838084635565e-01 1.202709463576237203e+00
8.017292281427168543e-01 2.258208837630117483e+00
2.521727343190894866e-01 1.085016069491266055e+00
6.578925459612104953e-01 2.460339478430073168e+00
4.472061014873688345e-01 1.529360135237929574e+00
4.767748218326183229e-01 1.745372143892641947e+00
9.480161830131017542e-01 2.091968533414623632e+00
9.174729441277906794e-01 2.108586423090029083e+00
2.457640007096097146e-01 1.085016069491266055e+00
4.176753241884411105e-01 1.288026256592939456e+00
3.256257361395029082e-01 1.117694144825126523e+00
7.070354168904214864e-01 2.397461140236321064e+00
1.848820731442861465e-02 1.013748340773608980e+00
8.760774465508172071e-01 2.160737636066202061e+00
4.246572131735271705e-01 1.331067833212943086e+00
5.880710955893181380e-01 2.461103994005786610e+00
2.699681374366460496e-01 1.103945858596724783e+00
4.492360718620526661e-01 1.539724530108061540e+00
1.166364871463831804e-01 1.021244813607317115e+00
7.126537077269927689e-01 2.387624395649796227e+00
7.254311520629115329e-01 2.370230330662469687e+00
4.977400150787275601e-01 1.933990782773519435e+00
5.739388669388458819e-01 2.417324448667379055e+00
7.878943067259311928e-01 2.277074231094329715e+00
7.703208153210641118e-01 2.295273813451614409e+00
6.216387375019519768e-01 2.504595603426586159e+00
7.305112149855120807e-01 2.360464646275516554e+00
3.997930774738192583e-01 1.247550938469674131e+00
8.671736996217108140e-02 1.013748488620945798e+00
3.248951804014548750e-01 1.117694144825126523e+00
4.826398139658754083e-01 1.768414939331117930e+00
3.849145320982055307e-01 1.223438724474683381e+00
